probability,volatility,vol.
0.020604448,0.75394148,volatility (negative vehicular jerk : longitudinal direction)
0.02088736,0.7555387,volatility (negative vehicular jerk : longitudinal direction)
0.019132514,0.7452684,volatility (negative vehicular jerk : longitudinal direction)
0.043698873,0.84290659,volatility (negative vehicular jerk : longitudinal direction)
0.020226372,0.75177312,volatility (negative vehicular jerk : longitudinal direction)
0.025021601,0.77673709,volatility (negative vehicular jerk : longitudinal direction)
0.24307802,1.0665441,volatility (negative vehicular jerk : longitudinal direction)
0.028944764,0.7939046,volatility (negative vehicular jerk : longitudinal direction)
0.059093092,0.87938142,volatility (negative vehicular jerk : longitudinal direction)
0.012422303,0.69495088,volatility (negative vehicular jerk : longitudinal direction)
0.016930766,0.73098922,volatility (negative vehicular jerk : longitudinal direction)
0.01118923,0.68281752,volatility (negative vehicular jerk : longitudinal direction)
0.014600256,0.7137323,volatility (negative vehicular jerk : longitudinal direction)
0.019367997,0.74669898,volatility (negative vehicular jerk : longitudinal direction)
0.006905609,0.62696868,volatility (negative vehicular jerk : longitudinal direction)
0.022056893,0.76192439,volatility (negative vehicular jerk : longitudinal direction)
0.02263693,0.76496959,volatility (negative vehicular jerk : longitudinal direction)
0.011070945,0.68158489,volatility (negative vehicular jerk : longitudinal direction)
0.010475498,0.67517501,volatility (negative vehicular jerk : longitudinal direction)
0.003613047,0.5522927,volatility (negative vehicular jerk : longitudinal direction)
0.004070268,0.56601191,volatility (negative vehicular jerk : longitudinal direction)
0.02134045,0.75805312,volatility (negative vehicular jerk : longitudinal direction)
0.015107231,0.71770632,volatility (negative vehicular jerk : longitudinal direction)
0.026730774,0.78451681,volatility (negative vehicular jerk : longitudinal direction)
0.16210403,1.00842,volatility (negative vehicular jerk : longitudinal direction)
0.067660376,0.89595848,volatility (negative vehicular jerk : longitudinal direction)
0.11108616,0.95829457,volatility (negative vehicular jerk : longitudinal direction)
0.015682254,0.72205782,volatility (negative vehicular jerk : longitudinal direction)
0.056171943,0.87321132,volatility (negative vehicular jerk : longitudinal direction)
0.009472823,0.66351932,volatility (negative vehicular jerk : longitudinal direction)
0.011534587,0.68634409,volatility (negative vehicular jerk : longitudinal direction)
0.007636555,0.63859272,volatility (negative vehicular jerk : longitudinal direction)
0.023709718,0.77040613,volatility (negative vehicular jerk : longitudinal direction)
0.016513631,0.72807938,volatility (negative vehicular jerk : longitudinal direction)
0.013803742,0.70720541,volatility (negative vehicular jerk : longitudinal direction)
0.029865814,0.79760623,volatility (negative vehicular jerk : longitudinal direction)
0.15603186,1.003213,volatility (negative vehicular jerk : longitudinal direction)
0.017297188,0.73348773,volatility (negative vehicular jerk : longitudinal direction)
0.81920892,1.370123,volatility (negative vehicular jerk : longitudinal direction)
0.057759143,0.87660021,volatility (negative vehicular jerk : longitudinal direction)
0.019058418,0.74481469,volatility (negative vehicular jerk : longitudinal direction)
0.045055125,0.8465749,volatility (negative vehicular jerk : longitudinal direction)
0.39340299,1.147156,volatility (negative vehicular jerk : longitudinal direction)
0.008286002,0.64802921,volatility (negative vehicular jerk : longitudinal direction)
0.078288466,0.91400713,volatility (negative vehicular jerk : longitudinal direction)
0.012342284,0.6942004,volatility (negative vehicular jerk : longitudinal direction)
0.008175975,0.6464833,volatility (negative vehicular jerk : longitudinal direction)
0.012817873,0.69859213,volatility (negative vehicular jerk : longitudinal direction)
0.033292506,0.81046981,volatility (negative vehicular jerk : longitudinal direction)
0.038664572,0.82826608,volatility (negative vehicular jerk : longitudinal direction)
0.12940767,0.97819251,volatility (negative vehicular jerk : longitudinal direction)
0.021792743,0.76051158,volatility (negative vehicular jerk : longitudinal direction)
0.010291174,0.67311758,volatility (negative vehicular jerk : longitudinal direction)
0.006645171,0.62252939,volatility (negative vehicular jerk : longitudinal direction)
0.35780078,1.129735,volatility (negative vehicular jerk : longitudinal direction)
0.060581185,0.88241541,volatility (negative vehicular jerk : longitudinal direction)
0.010336843,0.67363071,volatility (negative vehicular jerk : longitudinal direction)
0.030512592,0.80014002,volatility (negative vehicular jerk : longitudinal direction)
0.21282344,1.046804,volatility (negative vehicular jerk : longitudinal direction)
0.011138898,0.68229461,volatility (negative vehicular jerk : longitudinal direction)
0.008832138,0.65541321,volatility (negative vehicular jerk : longitudinal direction)
0.020401428,0.75278199,volatility (negative vehicular jerk : longitudinal direction)
0.023453254,0.76912862,volatility (negative vehicular jerk : longitudinal direction)
0.007774823,0.64066678,volatility (negative vehicular jerk : longitudinal direction)
0.01625059,0.72620708,volatility (negative vehicular jerk : longitudinal direction)
0.020282442,0.75209719,volatility (negative vehicular jerk : longitudinal direction)
0.047653817,0.85331899,volatility (negative vehicular jerk : longitudinal direction)
0.017676178,0.73601782,volatility (negative vehicular jerk : longitudinal direction)
0.26682058,1.080888,volatility (negative vehicular jerk : longitudinal direction)
0.033217154,0.81020099,volatility (negative vehicular jerk : longitudinal direction)
0.027796438,0.7891261,volatility (negative vehicular jerk : longitudinal direction)
0.10290637,0.94847149,volatility (negative vehicular jerk : longitudinal direction)
0.012562136,0.69625098,volatility (negative vehicular jerk : longitudinal direction)
0.010752467,0.67820019,volatility (negative vehicular jerk : longitudinal direction)
0.079604268,0.91608262,volatility (negative vehicular jerk : longitudinal direction)
0.074974701,0.90863508,volatility (negative vehicular jerk : longitudinal direction)
0.027705466,0.78873938,volatility (negative vehicular jerk : longitudinal direction)
0.016364584,0.72702211,volatility (negative vehicular jerk : longitudinal direction)
0.035961743,0.81963247,volatility (negative vehicular jerk : longitudinal direction)
0.012454802,0.69525433,volatility (negative vehicular jerk : longitudinal direction)
0.89548087,1.443182,volatility (negative vehicular jerk : longitudinal direction)
0.13391636,0.98271602,volatility (negative vehicular jerk : longitudinal direction)
0.02578398,0.78026921,volatility (negative vehicular jerk : longitudinal direction)
0.007834184,0.64154601,volatility (negative vehicular jerk : longitudinal direction)
0.3241193,1.112533,volatility (negative vehicular jerk : longitudinal direction)
0.049434196,0.85774052,volatility (negative vehicular jerk : longitudinal direction)
0.009305857,0.6614604,volatility (negative vehicular jerk : longitudinal direction)
0.1862644,1.02771,volatility (negative vehicular jerk : longitudinal direction)
0.005844961,0.60772067,volatility (negative vehicular jerk : longitudinal direction)
0.022054831,0.76191342,volatility (negative vehicular jerk : longitudinal direction)
0.022519719,0.76436043,volatility (negative vehicular jerk : longitudinal direction)
0.015518576,0.72083539,volatility (negative vehicular jerk : longitudinal direction)
0.016620943,0.72883481,volatility (negative vehicular jerk : longitudinal direction)
0.050808076,0.86105049,volatility (negative vehicular jerk : longitudinal direction)
0.007884274,0.64228278,volatility (negative vehicular jerk : longitudinal direction)
0.02901026,0.79417157,volatility (negative vehicular jerk : longitudinal direction)
0.00615118,0.61361271,volatility (negative vehicular jerk : longitudinal direction)
0.009407805,0.66272187,volatility (negative vehicular jerk : longitudinal direction)
0.015653353,0.72184289,volatility (negative vehicular jerk : longitudinal direction)
0.010348194,0.67375791,volatility (negative vehicular jerk : longitudinal direction)
0.1642662,1.010236,volatility (negative vehicular jerk : longitudinal direction)
0.030605322,0.80049902,volatility (negative vehicular jerk : longitudinal direction)
0.004765689,0.58418298,volatility (negative vehicular jerk : longitudinal direction)
0.02065796,0.75424522,volatility (negative vehicular jerk : longitudinal direction)
0.012714388,0.69765037,volatility (negative vehicular jerk : longitudinal direction)
0.017708622,0.73623192,volatility (negative vehicular jerk : longitudinal direction)
0.8662591,1.411101,volatility (negative vehicular jerk : longitudinal direction)
0.033200018,0.81013978,volatility (negative vehicular jerk : longitudinal direction)
0.042740162,0.84024739,volatility (negative vehicular jerk : longitudinal direction)
0.019902661,0.74988478,volatility (negative vehicular jerk : longitudinal direction)
0.049038533,0.85677111,volatility (negative vehicular jerk : longitudinal direction)
0.025575405,0.77931309,volatility (negative vehicular jerk : longitudinal direction)
0.0434938,0.8423425,volatility (negative vehicular jerk : longitudinal direction)
0.13158727,0.98039567,volatility (negative vehicular jerk : longitudinal direction)
0.24102415,1.0652601,volatility (negative vehicular jerk : longitudinal direction)
0.01650467,0.72801608,volatility (negative vehicular jerk : longitudinal direction)
0.017799238,0.73682791,volatility (negative vehicular jerk : longitudinal direction)
0.032225132,0.80660588,volatility (negative vehicular jerk : longitudinal direction)
0.030494841,0.80007118,volatility (negative vehicular jerk : longitudinal direction)
0.026146641,0.78191388,volatility (negative vehicular jerk : longitudinal direction)
0.11059191,0.95771939,volatility (negative vehicular jerk : longitudinal direction)
0.018308079,0.74012017,volatility (negative vehicular jerk : longitudinal direction)
0.056560777,0.87404978,volatility (negative vehicular jerk : longitudinal direction)
0.032830536,0.80881238,volatility (negative vehicular jerk : longitudinal direction)
0.014951905,0.7165029,volatility (negative vehicular jerk : longitudinal direction)
0.033693727,0.81189138,volatility (negative vehicular jerk : longitudinal direction)
0.062737316,0.88669002,volatility (negative vehicular jerk : longitudinal direction)
0.009950758,0.66922009,volatility (negative vehicular jerk : longitudinal direction)
0.068950042,0.89828283,volatility (negative vehicular jerk : longitudinal direction)
0.11188371,0.95921803,volatility (negative vehicular jerk : longitudinal direction)
0.019047257,0.74474621,volatility (negative vehicular jerk : longitudinal direction)
0.22619392,1.055757,volatility (negative vehicular jerk : longitudinal direction)
0.025634659,0.77958548,volatility (negative vehicular jerk : longitudinal direction)
0.020603642,0.75393689,volatility (negative vehicular jerk : longitudinal direction)
0.042598121,0.83984858,volatility (negative vehicular jerk : longitudinal direction)
0.066430166,0.89370269,volatility (negative vehicular jerk : longitudinal direction)
0.022948911,0.76657611,volatility (negative vehicular jerk : longitudinal direction)
0.02749522,0.7878409,volatility (negative vehicular jerk : longitudinal direction)
0.032774247,0.80860889,volatility (negative vehicular jerk : longitudinal direction)
0.069330201,0.89896029,volatility (negative vehicular jerk : longitudinal direction)
0.023056792,0.76712668,volatility (negative vehicular jerk : longitudinal direction)
0.0445701,0.84527528,volatility (negative vehicular jerk : longitudinal direction)
0.023381909,0.76877081,volatility (negative vehicular jerk : longitudinal direction)
0.010941721,0.68022329,volatility (negative vehicular jerk : longitudinal direction)
0.021264974,0.75763792,volatility (negative vehicular jerk : longitudinal direction)
0.018269403,0.73987311,volatility (negative vehicular jerk : longitudinal direction)
0.021415817,0.7584663,volatility (negative vehicular jerk : longitudinal direction)
0.10966861,0.95663881,volatility (negative vehicular jerk : longitudinal direction)
0.016150458,0.72548652,volatility (negative vehicular jerk : longitudinal direction)
0.016011816,0.72448152,volatility (negative vehicular jerk : longitudinal direction)
0.071860634,0.90338409,volatility (negative vehicular jerk : longitudinal direction)
0.005214775,0.59456331,volatility (negative vehicular jerk : longitudinal direction)
0.010130016,0.67128861,volatility (negative vehicular jerk : longitudinal direction)
0.21254027,1.04661,volatility (negative vehicular jerk : longitudinal direction)
0.042228125,0.83880371,volatility (negative vehicular jerk : longitudinal direction)
0.00582859,0.60739708,volatility (negative vehicular jerk : longitudinal direction)
0.1155704,0.96341348,volatility (negative vehicular jerk : longitudinal direction)
0.030418696,0.79977542,volatility (negative vehicular jerk : longitudinal direction)
0.020572279,0.75375849,volatility (negative vehicular jerk : longitudinal direction)
0.005979138,0.61033928,volatility (negative vehicular jerk : longitudinal direction)
0.007624583,0.6384114,volatility (negative vehicular jerk : longitudinal direction)
0.10468056,0.9506591,volatility (negative vehicular jerk : longitudinal direction)
0.011478852,0.68578207,volatility (negative vehicular jerk : longitudinal direction)
0.020253846,0.75193202,volatility (negative vehicular jerk : longitudinal direction)
0.008233174,0.64728951,volatility (negative vehicular jerk : longitudinal direction)
0.037704088,0.82526642,volatility (negative vehicular jerk : longitudinal direction)
0.034393217,0.81433111,volatility (negative vehicular jerk : longitudinal direction)
0.72790474,1.309682,volatility (negative vehicular jerk : longitudinal direction)
0.032892756,0.80903691,volatility (negative vehicular jerk : longitudinal direction)
0.049635049,0.85822982,volatility (negative vehicular jerk : longitudinal direction)
0.01636363,0.72701532,volatility (negative vehicular jerk : longitudinal direction)
0.26058912,1.077207,volatility (negative vehicular jerk : longitudinal direction)
0.030204114,0.7989381,volatility (negative vehicular jerk : longitudinal direction)
0.008877621,0.65600759,volatility (negative vehicular jerk : longitudinal direction)
0.013742202,0.70668578,volatility (negative vehicular jerk : longitudinal direction)
0.019819392,0.74939418,volatility (negative vehicular jerk : longitudinal direction)
0.026182141,0.78207368,volatility (negative vehicular jerk : longitudinal direction)
0.019779492,0.74915838,volatility (negative vehicular jerk : longitudinal direction)
0.022781076,0.76571453,volatility (negative vehicular jerk : longitudinal direction)
0.089835286,0.93123227,volatility (negative vehicular jerk : longitudinal direction)
0.019203603,0.74570209,volatility (negative vehicular jerk : longitudinal direction)
0.014003971,0.70888042,volatility (negative vehicular jerk : longitudinal direction)
0.014372296,0.71190089,volatility (negative vehicular jerk : longitudinal direction)
0.032978166,0.80934447,volatility (negative vehicular jerk : longitudinal direction)
0.04862719,0.85575539,volatility (negative vehicular jerk : longitudinal direction)
0.006356625,0.61740452,volatility (negative vehicular jerk : longitudinal direction)
0.029091792,0.79450309,volatility (negative vehicular jerk : longitudinal direction)
0.034595668,0.81502831,volatility (negative vehicular jerk : longitudinal direction)
0.088341117,0.92912048,volatility (negative vehicular jerk : longitudinal direction)
0.050112344,0.85938507,volatility (negative vehicular jerk : longitudinal direction)
0.01786603,0.73726529,volatility (negative vehicular jerk : longitudinal direction)
0.040198497,0.83291149,volatility (negative vehicular jerk : longitudinal direction)
0.019837137,0.7494989,volatility (negative vehicular jerk : longitudinal direction)
0.24817322,1.069698,volatility (negative vehicular jerk : longitudinal direction)
0.026883652,0.78518891,volatility (negative vehicular jerk : longitudinal direction)
0.007772551,0.64063299,volatility (negative vehicular jerk : longitudinal direction)
0.027543049,0.78804588,volatility (negative vehicular jerk : longitudinal direction)
0.009546802,0.66442013,volatility (negative vehicular jerk : longitudinal direction)
0.14915626,0.9971137,volatility (negative vehicular jerk : longitudinal direction)
0.063134424,0.88746232,volatility (negative vehicular jerk : longitudinal direction)
0.017213425,0.73292118,volatility (negative vehicular jerk : longitudinal direction)
0.024711858,0.77527201,volatility (negative vehicular jerk : longitudinal direction)
0.015866511,0.72341901,volatility (negative vehicular jerk : longitudinal direction)
0.01444118,0.7124573,volatility (negative vehicular jerk : longitudinal direction)
0.17385563,1.018067,volatility (negative vehicular jerk : longitudinal direction)
0.048318081,0.85498673,volatility (negative vehicular jerk : longitudinal direction)
0.033810604,0.81230241,volatility (negative vehicular jerk : longitudinal direction)
0.022782765,0.76572323,volatility (negative vehicular jerk : longitudinal direction)
0.093121476,0.93576771,volatility (negative vehicular jerk : longitudinal direction)
0.22256434,1.053365,volatility (negative vehicular jerk : longitudinal direction)
0.028850714,0.79352021,volatility (negative vehicular jerk : longitudinal direction)
0.22143035,1.0526119,volatility (negative vehicular jerk : longitudinal direction)
0.20922787,1.044327,volatility (negative vehicular jerk : longitudinal direction)
0.99901181,1.990347,volatility (negative vehicular jerk : longitudinal direction)
0.99785417,1.901278,volatility (negative vehicular jerk : longitudinal direction)
0.84259534,1.389239,volatility (negative vehicular jerk : longitudinal direction)
0.072508119,0.90449291,volatility (negative vehicular jerk : longitudinal direction)
0.98384875,1.668151,volatility (negative vehicular jerk : longitudinal direction)
0.27998728,1.088491,volatility (negative vehicular jerk : longitudinal direction)
0.9976666,1.891644,volatility (negative vehicular jerk : longitudinal direction)
0.5216862,1.206777,volatility (negative vehicular jerk : longitudinal direction)
0.84618795,1.392375,volatility (negative vehicular jerk : longitudinal direction)
0.96177399,1.566738,volatility (negative vehicular jerk : longitudinal direction)
0.99989486,2.247411,volatility (negative vehicular jerk : longitudinal direction)
0.97207099,1.603956,volatility (negative vehicular jerk : longitudinal direction)
0.96715868,1.584792,volatility (negative vehicular jerk : longitudinal direction)
0.33631745,1.1188591,volatility (negative vehicular jerk : longitudinal direction)
0.39690393,1.148836,volatility (negative vehicular jerk : longitudinal direction)
0.21330738,1.047135,volatility (negative vehicular jerk : longitudinal direction)
0.82972723,1.378461,volatility (negative vehicular jerk : longitudinal direction)
0.14928201,0.99722731,volatility (negative vehicular jerk : longitudinal direction)
0.26860166,1.08193,volatility (negative vehicular jerk : longitudinal direction)
0.88239217,1.427961,volatility (negative vehicular jerk : longitudinal direction)
0.870727,1.415588,volatility (negative vehicular jerk : longitudinal direction)
0.90700752,1.458051,volatility (negative vehicular jerk : longitudinal direction)
0.699705,1.2938401,volatility (negative vehicular jerk : longitudinal direction)
0.97899055,1.637422,volatility (negative vehicular jerk : longitudinal direction)
0.98786062,1.701368,volatility (negative vehicular jerk : longitudinal direction)
0.27693564,1.086749,volatility (negative vehicular jerk : longitudinal direction)
0.99563181,1.819495,volatility (negative vehicular jerk : longitudinal direction)
0.39812541,1.149421,volatility (negative vehicular jerk : longitudinal direction)
0.99854243,1.945716,volatility (negative vehicular jerk : longitudinal direction)
0.99675065,1.853562,volatility (negative vehicular jerk : longitudinal direction)
0.027632385,0.78842783,volatility (negative vehicular jerk : longitudinal direction)
0.098173931,0.9424684,volatility (negative vehicular jerk : longitudinal direction)
0.4991025,1.1964099,volatility (negative vehicular jerk : longitudinal direction)
0.78233522,1.343552,volatility (negative vehicular jerk : longitudinal direction)
0.45136398,1.174438,volatility (negative vehicular jerk : longitudinal direction)
0.063911065,0.88895971,volatility (negative vehicular jerk : longitudinal direction)
0.76925194,1.334923,volatility (negative vehicular jerk : longitudinal direction)
0.065004759,0.89103991,volatility (negative vehicular jerk : longitudinal direction)
0.88750118,1.433717,volatility (negative vehicular jerk : longitudinal direction)
0.99546188,1.815099,volatility (negative vehicular jerk : longitudinal direction)
0.99656808,1.847271,volatility (negative vehicular jerk : longitudinal direction)
0.99999201,2.5431609,volatility (negative vehicular jerk : longitudinal direction)
0.75493318,1.325863,volatility (negative vehicular jerk : longitudinal direction)
0.99854177,1.945663,volatility (negative vehicular jerk : longitudinal direction)
0.68009245,1.283323,volatility (negative vehicular jerk : longitudinal direction)
0.99920517,2.015337,volatility (negative vehicular jerk : longitudinal direction)
0.88784975,1.434118,volatility (negative vehicular jerk : longitudinal direction)
0.9211781,1.478791,volatility (negative vehicular jerk : longitudinal direction)
0.99591911,1.8273309,volatility (negative vehicular jerk : longitudinal direction)
0.18258981,1.0249079,volatility (negative vehicular jerk : longitudinal direction)
0.30407262,1.101858,volatility (negative vehicular jerk : longitudinal direction)
0.15263858,1.000231,volatility (negative vehicular jerk : longitudinal direction)
0.99812955,1.917061,volatility (negative vehicular jerk : longitudinal direction)
0.3344205,1.117883,volatility (negative vehicular jerk : longitudinal direction)
0.58623618,1.236784,volatility (negative vehicular jerk : longitudinal direction)
0.87417984,1.419147,volatility (negative vehicular jerk : longitudinal direction)
0.95757872,1.554293,volatility (negative vehicular jerk : longitudinal direction)
0.99413347,1.785498,volatility (negative vehicular jerk : longitudinal direction)
0.97688407,1.6262161,volatility (negative vehicular jerk : longitudinal direction)
0.78528118,1.345546,volatility (negative vehicular jerk : longitudinal direction)
0.99523419,1.809458,volatility (negative vehicular jerk : longitudinal direction)
0.97523463,1.618117,volatility (negative vehicular jerk : longitudinal direction)
0.97741091,1.628922,volatility (negative vehicular jerk : longitudinal direction)
0.27579716,1.086096,volatility (negative vehicular jerk : longitudinal direction)
0.04020704,0.83293688,volatility (negative vehicular jerk : longitudinal direction)
0.99978554,2.1656461,volatility (negative vehicular jerk : longitudinal direction)
0.99470043,1.79722,volatility (negative vehicular jerk : longitudinal direction)
0.91893297,1.4752899,volatility (negative vehicular jerk : longitudinal direction)
0.1161591,0.96407259,volatility (negative vehicular jerk : longitudinal direction)
0.037571251,0.82484579,volatility (negative vehicular jerk : longitudinal direction)
0.93266952,1.498286,volatility (negative vehicular jerk : longitudinal direction)
0.99997538,2.41397,volatility (negative vehicular jerk : longitudinal direction)
0.99302101,1.7654541,volatility (negative vehicular jerk : longitudinal direction)
0.063512027,0.88819247,volatility (negative vehicular jerk : longitudinal direction)
0.99985433,2.2100179,volatility (negative vehicular jerk : longitudinal direction)
0.99985641,2.2116959,volatility (negative vehicular jerk : longitudinal direction)
0.9999308,2.2953629,volatility (negative vehicular jerk : longitudinal direction)
0.30228963,1.10089,volatility (negative vehicular jerk : longitudinal direction)
0.073968433,0.90696061,volatility (negative vehicular jerk : longitudinal direction)
0.64491439,1.2652659,volatility (negative vehicular jerk : longitudinal direction)
0.057250861,0.87552458,volatility (negative vehicular jerk : longitudinal direction)
0.69214976,1.289745,volatility (negative vehicular jerk : longitudinal direction)
0.99974984,2.1479931,volatility (negative vehicular jerk : longitudinal direction)
0.21353421,1.04729,volatility (negative vehicular jerk : longitudinal direction)
0.044036645,0.84383023,volatility (negative vehicular jerk : longitudinal direction)
0.91606098,1.470938,volatility (negative vehicular jerk : longitudinal direction)
0.568672,1.2285269,volatility (negative vehicular jerk : longitudinal direction)
0.55160654,1.220582,volatility (negative vehicular jerk : longitudinal direction)
0.14106059,0.98962712,volatility (negative vehicular jerk : longitudinal direction)
0.92153567,1.479357,volatility (negative vehicular jerk : longitudinal direction)
0.99996549,2.375123,volatility (negative vehicular jerk : longitudinal direction)
0.96918231,1.592326,volatility (negative vehicular jerk : longitudinal direction)
0.08137358,0.91882461,volatility (negative vehicular jerk : longitudinal direction)
0.99360466,1.775538,volatility (negative vehicular jerk : longitudinal direction)
0.81597263,1.3676341,volatility (negative vehicular jerk : longitudinal direction)
0.008386289,0.64942062,volatility (negative vehicular jerk : longitudinal direction)
0.061040699,0.88333821,volatility (negative vehicular jerk : longitudinal direction)
0.037741911,0.82538593,volatility (negative vehicular jerk : longitudinal direction)
0.99502617,1.804533,volatility (negative vehicular jerk : longitudinal direction)
0.93833208,1.509056,volatility (negative vehicular jerk : longitudinal direction)
0.99853688,1.945278,volatility (negative vehicular jerk : longitudinal direction)
0.99998832,2.4993689,volatility (negative vehicular jerk : longitudinal direction)
0.26949489,1.082451,volatility (negative vehicular jerk : longitudinal direction)
0.89592242,1.443724,volatility (negative vehicular jerk : longitudinal direction)
0.99979836,2.1727109,volatility (negative vehicular jerk : longitudinal direction)
0.89677697,1.444779,volatility (negative vehicular jerk : longitudinal direction)
0.95591265,1.549675,volatility (negative vehicular jerk : longitudinal direction)
0.99997514,2.412724,volatility (negative vehicular jerk : longitudinal direction)
0.99995989,2.3578651,volatility (negative vehicular jerk : longitudinal direction)
0.79019117,1.348914,volatility (negative vehicular jerk : longitudinal direction)
0.12315986,0.97169679,volatility (negative vehicular jerk : longitudinal direction)
0.15753138,1.004514,volatility (negative vehicular jerk : longitudinal direction)
0.74483466,1.319687,volatility (negative vehicular jerk : longitudinal direction)
0.98734754,1.69656,volatility (negative vehicular jerk : longitudinal direction)
0.45371422,1.175526,volatility (negative vehicular jerk : longitudinal direction)
0.25839439,1.075897,volatility (negative vehicular jerk : longitudinal direction)
0.99992877,2.292069,volatility (negative vehicular jerk : longitudinal direction)
0.99950331,2.069303,volatility (negative vehicular jerk : longitudinal direction)
0.93882018,1.5100271,volatility (negative vehicular jerk : longitudinal direction)
0.99983841,2.1981289,volatility (negative vehicular jerk : longitudinal direction)
0.99481893,1.799827,volatility (negative vehicular jerk : longitudinal direction)
0.044172265,0.84419918,volatility (negative vehicular jerk : longitudinal direction)
0.55614156,1.222687,volatility (negative vehicular jerk : longitudinal direction)
0.99030012,1.727381,volatility (negative vehicular jerk : longitudinal direction)
0.984613,1.6738,volatility (negative vehicular jerk : longitudinal direction)
0.99222678,1.753,volatility (negative vehicular jerk : longitudinal direction)
0.38443306,1.142827,volatility (negative vehicular jerk : longitudinal direction)
0.99999976,2.9325161,volatility (negative vehicular jerk : longitudinal direction)
0.99975699,2.1513181,volatility (negative vehicular jerk : longitudinal direction)
0.87854117,1.423764,volatility (negative vehicular jerk : longitudinal direction)
0.97981745,1.6421241,volatility (negative vehicular jerk : longitudinal direction)
0.99314016,1.7674429,volatility (negative vehicular jerk : longitudinal direction)
0.99999988,3.0109341,volatility (negative vehicular jerk : longitudinal direction)
0.68578815,1.28634,volatility (negative vehicular jerk : longitudinal direction)
0.93787336,1.50815,volatility (negative vehicular jerk : longitudinal direction)
0.28456038,1.09108,volatility (negative vehicular jerk : longitudinal direction)
0.61703432,1.251528,volatility (negative vehicular jerk : longitudinal direction)
0.86092818,1.40591,volatility (negative vehicular jerk : longitudinal direction)
0.98721671,1.695365,volatility (negative vehicular jerk : longitudinal direction)
0.99991673,2.274174,volatility (negative vehicular jerk : longitudinal direction)
0.67986292,1.2832021,volatility (negative vehicular jerk : longitudinal direction)
0.042250052,0.83886588,volatility (negative vehicular jerk : longitudinal direction)
0.99959141,2.0916979,volatility (negative vehicular jerk : longitudinal direction)
0.48884237,1.191702,volatility (negative vehicular jerk : longitudinal direction)
0.99991792,2.275846,volatility (negative vehicular jerk : longitudinal direction)
0.94168264,1.515872,volatility (negative vehicular jerk : longitudinal direction)
0.99046957,1.729422,volatility (negative vehicular jerk : longitudinal direction)
0.99994236,2.31634,volatility (negative vehicular jerk : longitudinal direction)
0.99552321,1.816666,volatility (negative vehicular jerk : longitudinal direction)
0.99866563,1.955858,volatility (negative vehicular jerk : longitudinal direction)
0.93604684,1.504603,volatility (negative vehicular jerk : longitudinal direction)
0.94370586,1.5201679,volatility (negative vehicular jerk : longitudinal direction)
0.99934101,2.03685,volatility (negative vehicular jerk : longitudinal direction)
0.79739052,1.353959,volatility (negative vehicular jerk : longitudinal direction)
0.42914069,1.164093,volatility (negative vehicular jerk : longitudinal direction)
0.94586784,1.524922,volatility (negative vehicular jerk : longitudinal direction)
0.59358037,1.240266,volatility (negative vehicular jerk : longitudinal direction)
0.95402545,1.544641,volatility (negative vehicular jerk : longitudinal direction)
0.44468221,1.171339,volatility (negative vehicular jerk : longitudinal direction)
0.017489318,0.73477709,volatility (negative vehicular jerk : longitudinal direction)
0.038825568,0.82876188,volatility (negative vehicular jerk : longitudinal direction)
0.02157272,0.75932193,volatility (negative vehicular jerk : longitudinal direction)
0.039337181,0.83032441,volatility (negative vehicular jerk : longitudinal direction)
0.031050034,0.80220622,volatility (negative vehicular jerk : longitudinal direction)
0.012229508,0.69313449,volatility (negative vehicular jerk : longitudinal direction)
0.035877969,0.81935501,volatility (negative vehicular jerk : longitudinal direction)
0.040100664,0.83262032,volatility (negative vehicular jerk : longitudinal direction)
0.11847753,0.96664047,volatility (negative vehicular jerk : longitudinal direction)
0.058645971,0.87845582,volatility (negative vehicular jerk : longitudinal direction)
0.10116991,0.94629782,volatility (negative vehicular jerk : longitudinal direction)
0.026379604,0.78295869,volatility (negative vehicular jerk : longitudinal direction)
0.57023054,1.229256,volatility (negative vehicular jerk : longitudinal direction)
0.023842223,0.77106088,volatility (negative vehicular jerk : longitudinal direction)
0.008528022,0.6513592,volatility (negative vehicular jerk : longitudinal direction)
0.02401185,0.77189392,volatility (negative vehicular jerk : longitudinal direction)
0.07811258,0.91372728,volatility (negative vehicular jerk : longitudinal direction)
0.016449146,0.72762311,volatility (negative vehicular jerk : longitudinal direction)
0.8626706,1.407588,volatility (negative vehicular jerk : longitudinal direction)
0.11172929,0.95903969,volatility (negative vehicular jerk : longitudinal direction)
0.13281472,0.98162282,volatility (negative vehicular jerk : longitudinal direction)
0.025648864,0.77965069,volatility (negative vehicular jerk : longitudinal direction)
0.012698676,0.69750673,volatility (negative vehicular jerk : longitudinal direction)
0.24140538,1.0654989,volatility (negative vehicular jerk : longitudinal direction)
0.016363822,0.72701669,volatility (negative vehicular jerk : longitudinal direction)
0.018689429,0.74252921,volatility (negative vehicular jerk : longitudinal direction)
0.023937026,0.77152717,volatility (negative vehicular jerk : longitudinal direction)
0.010883637,0.67960608,volatility (negative vehicular jerk : longitudinal direction)
0.44058022,1.169432,volatility (negative vehicular jerk : longitudinal direction)
0.13686989,0.98560989,volatility (negative vehicular jerk : longitudinal direction)
0.029395096,0.7957285,volatility (negative vehicular jerk : longitudinal direction)
